Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
42038,1.11664430286571,0.0761053935821946,0.450867164921017,1.31076009908364,-0.520400204142483,-0.63385021844956,-0.0519112217751269,0.0341493012578798,0.283165228093133,0.0723136456681887,-0.272838275248782,-0.781882497495857,-2.18389273354409,0.809496071351648,1.40444134652928,-0.133577014586927,0.0476579153322606,-0.355540315902648,-0.949645199319266,-0.269265344267593,0.110134140708345,0.237494813471329,-0.0359910514776289,0.359077442932887,0.475323624682715,-0.267077871812789,0.0162096897849355,0.0218705097192541,30.0,0.0
72822,1.54346298431225,-1.26152418572696,-1.16984278381834,-2.48805117086997,0.965046886334517,3.24123189738293,-1.46565656397091,0.742501194510672,-1.98684330060125,1.49222034302563,-0.242520787345352,-1.02632847635094,0.501862226143049,-0.172116321610097,0.751843141005821,-0.0750909921848421,0.006798059218331,0.40075483840709,0.122298706975691,-0.16814054597822,-0.257202148104929,-0.533166251228507,-0.0156981708086334,0.982612545676609,0.542535881341621,-0.19302562812549,0.0294985497056108,0.0171856025541618,30.0,0.0
34383,-0.978124626264918,1.70937716537318,0.993389294392836,2.22429624092373,-0.596331776879316,0.351018874902251,-0.928851265214296,-2.08253633560159,-1.06011102357333,-0.522829366222281,-1.38241225498954,0.06149932721055,-0.80065023906142,0.592982470366575,-0.976263465939261,0.522822457982559,0.0673825863990384,-0.376784659427149,-0.673876734813487,0.334185917878317,-1.41051974200701,-0.105156509641756,0.353776843136885,0.304082435424925,-0.482921287468079,-0.300157358807242,-0.0911019463226459,0.0154863435948925,24.9,0.0
38747,-3.87236250805289,-1.15564793092773,0.815603609080307,1.67049841565748,-0.0426426883518119,-0.354359197924107,-1.98104457711591,1.5495432869148,-0.0225523763873812,-0.878448710827509,-1.56877824219373,-0.0401871149017099,-0.599425117344243,0.880201435745835,1.36229152588999,0.261352639782869,0.56470218573961,0.373929090528586,0.302315015174027,-0.499866604083239,0.26338801896259,0.295172602788928,-1.29949766073706,-0.316417004088804,0.0876299972930272,-0.107583410739591,-0.102631245125427,-0.740824590064107,18.43,0.0
48830,1.25791284392475,0.597509955345626,-0.578114191341311,0.99227829508138,0.510821772914001,-0.37663834439788,0.178059634313828,-0.043906338265538,-0.28736300422876,-0.39669214591361,0.971937570871465,0.367487993237596,0.0723102337739561,-0.915100711154121,0.417791129487242,0.951295514630133,0.105634611769055,1.23933970791928,0.0326228842653422,-0.0641328672630398,-0.0567815962814513,-0.122683532476407,-0.239117685904237,-0.642818198887452,0.778060058858002,-0.291456546539622,0.0271782271009397,0.0323739715174922,1.0,0.0
26251,-0.862193407421944,0.500260975065385,0.0821011184318381,-1.8606769753769,-0.29314802261099,-0.591356297561341,-0.0355510335198102,0.46863153078171,-1.10737437119295,0.48952362914825,0.0413906356689012,-0.506756385445668,-0.80034701151587,0.200475552903493,-1.57826997032955,1.21862050431509,0.0138975035816412,-0.732036701993829,0.682749474142587,0.115961512922537,0.258792328262811,0.747589745369597,-0.163566023709909,-0.347320335080842,-0.123685203356268,-0.295532296207161,0.376873325700407,0.205173336528657,18.0,0.0
66437,1.21081272908123,0.697999330961157,0.349930465667923,2.49273203302683,0.0577895808454576,-0.717570843406197,0.408401130081976,-0.226216708412367,-0.940810901533717,0.708291406161636,-0.520276934688208,-0.0224872353087949,0.138401871056091,0.388188896602738,0.277959837936695,0.455588461630463,-0.535616816419142,-0.460948539180032,-0.915611880013394,-0.149101273187987,-0.046095544129765,-0.152849243279791,-0.0553362285767249,0.372108996406293,0.613593925405951,0.0065918438984078,-0.0267985084616579,0.0161130145222258,4.66,0.0
33464,-1.36041616801287,-0.357494420963527,2.52378827471827,1.44671577258361,-0.284692430455165,0.491826641325019,0.439743809582106,0.116765763289774,0.0834887180005719,-0.138435455824252,-0.434674749975171,-0.0773100866591493,0.11390997060956,-0.467326070445846,1.31041550421354,-0.570702197370098,0.164522049508639,0.10964079829442,0.275355880649884,0.877801616074436,0.281125660173285,0.761292296775994,0.229773713840642,0.0709815552728769,0.367131176342989,-0.0490526534442313,0.138882608334864,-0.0447500842207244,209.4,0.0
48966,0.617065763407242,-0.967701041262204,0.33240035910611,1.01647880488072,-0.319299113843154,1.22889873180197,-0.342529739633079,0.334350958861611,0.279792821156763,-0.0034296754292125,0.265835460788119,0.483080994836247,0.267830447936928,0.193050560851338,1.10135803286007,1.01212459578188,-1.1528214782681,0.883493132918353,-0.361649316195135,0.497319646430517,0.271739041593249,0.154404638962743,-0.411218641148933,-1.30392307931015,0.303652140898482,-0.297466230030286,0.0170241572653229,0.0644735075367846,300.0,0.0
41347,-1.48277933402824,0.292620136145395,1.89770699372464,-0.987292276724847,-0.751924115919185,0.487644574857562,-0.0082437152316787,0.693277459185009,0.0734522509153996,-1.28973442632466,0.931860682304881,1.79820411444616,0.948812285382916,-0.41989282465417,-1.58899973118815,0.0816445095187701,-0.0311381334101817,-0.604838555516351,-0.277301236485863,-0.115177551214222,0.003579630189457,0.0071991579744273,-0.0355103488843554,0.114522251585537,-0.195360355981711,0.777923979851899,-0.191175662373767,-0.0073634874330944,97.01,0.0
68030,-1.19310670168052,-0.596073858333316,3.1605706236375,-1.48666787565198,-0.9874510630559,-0.010178451899463,-0.649043456372632,0.476345045804304,-0.336127034987109,-0.435500496105344,0.141784659981031,0.289784198935793,-0.971376504923316,-0.761665178298707,-2.44291752158672,-0.860079953052307,-0.385198687780697,1.63855498775364,-1.89846701692723,-0.556254370747572,-0.26603226705156,-0.319370763158595,-0.145910354208461,0.512475356919871,0.269422798734183,0.312413140128856,0.0126256644663399,0.0600221113425171,26.56,0.0
69535,1.15324831854782,0.473153574415571,1.07599870834043,2.50902302776336,-0.455007511684333,-0.291002126462762,-0.178626161640535,-0.044000707318987,-0.544538406570529,0.652764399424717,-0.502254928583348,0.190932160794449,0.735784235333226,-0.0516227206391777,0.696927831370453,0.90629334330082,-0.795818116005854,0.0261260694832004,-1.224523966043,-0.0879583650797742,0.15113813474132,0.443694357147369,-0.0710902302858424,0.396470685834981,0.45474061631066,0.0950713367565389,0.0158559620985164,0.0320283400845777,10.59,0.0
29207,-3.50812439425488,4.01325756275225,-7.70237598436773,4.14469725952441,-3.42333673628649,-2.9826587948248,-5.22315331062205,2.62557405738524,-2.63818312328379,-6.81720358769122,3.90840043421773,-7.85683671710905,-1.2649476918315,-9.50724779325871,1.04595932912302,-5.26024712446792,-8.58802137010802,-2.71474233442828,0.942523485067801,0.80958622413842,0.89865661449261,-0.394224545642138,-0.0248025754927476,-0.0561161963555789,-0.0499337009631711,-0.294644988198059,1.30387180920975,0.315250367237578,89.99,0.0
38276,-2.17164115399762,-1.95685750302737,2.56960349786339,-1.06453462111189,0.0214220044817537,-1.67717121576419,-0.97071435242898,0.0735838165496149,-0.499927054464302,-0.0132168501759531,-0.324782763699546,-0.553404197297738,0.0589581816341814,-0.878071949084747,-0.265997880670185,1.26684208664922,0.18171768380566,-1.0732516975987,-0.267552753679868,-0.101523593525107,0.365501889774589,1.27222791980634,0.939225992911709,0.934088640564428,0.393411848832604,-0.204435168259162,0.0838481741567554,0.0937493527973274,0.0,0.0
56401,1.13249948459151,-0.0286142443033296,1.18588661920458,1.1416852117737,-0.685683785435033,0.333811933575227,-0.609878142107867,0.209350361696632,0.521687524358648,-0.0584565196417589,0.764539000053788,1.52842721907009,0.882250343771505,-0.356936887692825,-0.594132749495292,0.329031752779127,-0.668121571142187,0.432551872168631,0.195646482989204,-0.0548997262796072,-0.0218433800077044,0.150105631917635,-0.0682692527298594,0.0377304839533089,0.458068811075802,-0.409356318620413,0.0738327472646582,0.0268237798301102,9.99,0.0
68872,-1.50697665111566,0.739353974503955,1.2092608341396,-0.524153401685682,-0.0127848371286522,-1.04648888343631,0.790167151109842,-0.465870061293355,-0.100068360879801,0.0697415545737215,-0.261774056458001,0.0695874202230179,0.393748641116596,-0.128906286425587,0.845438705375395,0.080216608141754,-0.340985960363164,-0.580886107979922,0.34968609899035,-0.300177876234126,-0.118569302882966,-0.407982362201579,-0.0167608347300596,0.454175818798438,-0.382985614930964,0.695749892460481,-0.826518869879142,0.357096526268113,42.36,0.0
80636,1.09196124776817,0.103099713930587,0.496340673493574,1.33789961369222,-0.244092026058405,0.0114877275686487,-0.0518169675685796,0.142524504651858,0.0895567784388324,0.05455369696553,1.2629666890226,1.03024201442197,-0.732830673135743,0.372612439949855,-0.75627139101971,-0.563114925359476,0.115295404971648,-0.489335075820663,-0.154562559555355,-0.201449059909478,-0.037430674281737,0.0511320391748273,-0.0508791482623107,0.219403727292556,0.586354090977074,-0.34150561319941,0.0318010631100552,0.00811745647042116,16.15,0.0
44003,-0.372951496428487,0.90058688427901,1.13461791463898,-0.106920066180428,0.0818064461987103,-0.53647409613698,0.433874805015157,0.220116463457207,-0.303041141552479,-0.275043826905035,0.821230148254333,-0.64460071325901,-2.06340640086228,0.176895582171378,0.454842179898168,0.77628806259803,-0.239774200783866,0.729624187349647,0.339393833833128,-0.0018963944257661,-0.258386424468771,-0.815743773484833,-0.043916583343661,-0.112411728321854,-0.219142398976889,0.082406139770737,0.227336632050111,0.0803554939149381,0.99,0.0
42270,-0.682738172891989,0.369368926045708,2.3252669973743,0.56469143202896,-0.202415926449699,0.0719653417029199,-0.259989235485462,0.151377367053726,0.273026500022408,-0.426718396131286,-1.14860616300703,0.151974809169008,0.540692529223204,-0.632640295553457,0.451962730668364,-0.0620915474951125,-0.0940147967747715,0.100651884555782,0.992913053809057,0.0553512794326346,-0.0774979726838975,-0.0634662401951048,-0.301705059052392,-0.0582078268463067,0.218693621559945,0.473385284906347,-0.094656696709942,-0.013741347652122,8.04,0.0
49657,0.98325580917579,-0.0145383054171069,1.46876304797157,2.69828257286702,-0.387509733981179,1.65679631774925,-0.863956662215223,0.626863957761031,0.184170730147032,0.462825143464973,0.800623640003213,1.21698700907178,-0.199661658379516,-0.480043294694219,-1.68621548256302,-0.366746541646267,0.313059331024535,-0.726709225192547,-1.00089937733128,-0.238147015136164,0.129087734649171,0.770539436650992,-0.0812028029398762,-0.229684237889876,0.441466946611013,0.254627249228246,0.0784455929111019,0.0101045833745259,0.0,0.0
67172,-3.47324599787346,-3.32069462235963,1.74345775771533,2.44753064869427,1.81611683765431,-0.437773235555501,-2.84331392279468,1.27103328071341,1.40849718304512,-0.437773825526101,-3.17859944331769,-0.267615700901036,-0.972648006806415,-0.444304584926134,-0.895241762972087,-0.425751390243932,0.500333178841558,0.82260178435664,1.76636011556672,1.10915795100422,0.254287975958983,-0.131900446812174,-0.385120364280411,-0.956193676079853,0.0815365177648959,-0.0534461536114357,0.414887359321528,-0.461935326057615,1.0,0.0
37730,0.972112664183322,-0.163896691809795,1.11996321348586,1.26923859494147,-0.76310658737316,0.0796051184542577,-0.445664042937629,0.119324641670507,0.374408010665212,-0.0954980705570693,-0.13082392011527,0.571699594891756,0.730342019869575,-0.100169230365325,1.60653123551162,0.36812970210664,-0.459958842328136,-0.170210098755423,-1.09175855447809,0.0569028782631951,0.188051563231567,0.451845912944125,-0.056407731676777,0.0937256685645126,0.254627556362445,-0.342588895607805,0.0665150031086671,0.0530223622837928,90.0,0.0
63767,-1.04026571320433,-0.574235811820087,2.42632896763885,-1.6263983579936,-0.330004701136176,0.0660955967967551,-0.438982648095115,0.239720828790871,-0.860853899236144,-0.355072336813609,-0.755269679554245,-0.413573362550804,0.91839183255855,-0.981524318595795,-0.0092322386368835,1.10919006839502,0.205711003231556,-1.32271598365275,-0.270432060573363,0.34811143210933,0.438956342165612,1.08756518345807,-0.216126258054192,-0.232843266678819,0.511596045859101,-0.0825261491108945,0.0518675134402577,0.0735790455142556,63.48,0.0
63006,1.41410058583096,-0.409699287323968,-0.225803480146928,-0.853326116184159,-0.433098440774992,-0.517508161764977,-0.245019594709979,-0.168916863559366,-1.31138622884116,0.864474182690862,0.644945312499746,0.466481596725057,0.601722646274514,0.333985715877813,0.0202681738117206,-1.07776384973741,-0.465392585878348,1.40183746306074,-0.124809467376015,-0.420420989609592,-0.431613894855742,-0.786789336141068,-0.0545818168796335,-0.309725480948525,0.38673330759755,1.03382892088356,-0.0795998206200427,-0.0144729468344755,12.5,0.0
44917,0.244943025643061,-1.87810093456415,0.642860640293853,0.551215892917359,-1.22046764301262,1.05350687583943,-0.370907693177858,0.405100327064173,0.899075028723546,-0.493254511313188,1.25253939383716,1.14546518500596,-0.617820931350074,-0.0963991518808279,-0.427286445659714,-0.394165547462507,0.480697661866461,-0.892970549921165,-0.172145850054388,0.704250834253838,0.128889081744915,-0.340666691709638,-0.243487444955082,-0.209681638485532,-0.214088796898869,0.90864367415187,-0.0867577231367481,0.0717813453755333,437.8,0.0
51305,1.33245515033825,0.595621077234184,-0.427968238039012,0.898032091275192,0.590016426519189,-0.680714885190806,0.654422195831578,-0.401517735242727,-0.480184588744,-0.0044423578163052,-0.819414085716586,0.849434130578046,1.85218090570781,0.174311817090473,0.555229929809742,-0.0530007190487642,-0.7143697403902,-0.306810917843316,0.050323456152072,-0.014245290580644,-0.03094839038219,0.0520517484736075,-0.27214269095537,-0.400346981142843,1.02111977221241,-0.249799962326109,0.0017864378490575,0.0064135770330807,3.98,0.0
74817,-1.43448407104462,-0.386289532435375,2.21641923586946,1.71072643395146,-0.689608067539964,0.825904574130588,0.724186970227783,-0.233212888591735,-0.437144186781015,0.548925354315816,-0.0936500949978608,0.133182083823704,1.57852794908857,-0.894421207037152,1.53445783145034,0.693267516306396,-0.563801677918437,-0.124258680506657,-0.590362493532377,-0.323171868549391,0.147299220800851,1.28215586639807,0.631852663268867,0.196066510870533,-0.812551042376706,1.05038220700741,0.0764959362828268,-0.213526266739532,235.92,0.0
51897,-0.963000137542335,0.0389507618359117,2.34137049831709,-0.951569231906507,-0.436704545202229,0.40806967469075,0.254354953220533,0.344236719478051,0.654915213563997,-1.31476262918424,-1.26678484363545,-0.284119327594647,-1.00548575788944,-0.508521728904782,-0.501064680185366,-0.104150842307074,0.123979680913951,-0.736096801829263,-0.259924786301605,0.0342482995264079,-0.141147375819158,-0.404967159634671,-0.0459640770963456,-0.243858616786471,0.12568588525136,0.910605143166369,-0.0354444971325865,0.0530362514322276,79.54,0.0
43801,1.21151250771249,-0.81891717868534,0.60388422092919,-0.840619405561604,-0.938370304179868,0.28023891077924,-0.981655613172707,0.335712169779998,-0.752895334095701,0.713376512582026,1.72163066268665,-0.402967056172451,-1.23710671969672,0.301558135453166,0.86476312229899,0.988746028651893,0.559380527577528,-1.66675523948537,0.0884806132476508,-0.0063288121175309,0.100587980708737,0.0829310981018817,0.139647483766932,-0.324886284207071,0.0092970704606241,-0.368325275669839,0.0327943671457403,0.0096289200512232,38.0,0.0
36802,1.15629838807819,0.283785539262005,0.56640357790054,1.45986250043974,-0.250386101710349,-0.363279538091013,0.107046822915248,-0.0699552159049096,0.17886832160383,-0.139193839433838,-0.141834961115354,0.956610100812415,0.409184270368299,-0.0352880587452095,-0.185346416605632,-0.848016992859501,0.348358798971137,-1.16050124812416,-0.492751300582798,-0.178061695433423,-0.0778161078878996,0.0578096845971133,-0.0229105954555781,0.424299941163602,0.642260477269191,-0.333654529237459,0.0457125737567095,0.0192232577379995,1.0,0.0
78656,-2.98037796784851,3.58779358328763,-2.44124161409305,0.837943406758378,-1.49289549111712,-1.07271906824655,-1.24544414538379,2.45743005974746,-0.68974395083993,0.346130023302254,-0.972289357815072,1.41716697009641,0.992863485098115,1.93252885240209,0.679018761848449,-0.260514847295485,1.06177681667231,-0.506093000237519,-0.1603466227974,0.0467155161428472,0.276640314587815,0.605581122025716,0.426231121025202,0.0819704317699051,-0.359127246917727,-0.350561081453984,0.231557238975421,0.157370898089247,0.99,0.0
31298,1.13935167639639,0.108184789184641,0.488940039486696,0.467522530151192,-0.234205844044499,-0.185374277452813,-0.0805891772693263,0.0636631917911694,-0.251936038437815,0.0444329461682152,1.73819477852594,1.25409530043915,0.422548778339015,0.426767348743816,0.562881503041301,0.199928360752246,-0.407430198062466,-0.517119642018737,-0.194293064045149,-0.0634719680679937,-0.164816096328051,-0.510435809185139,0.134780778416219,0.019306513219272,0.115136660535581,0.104312411715186,-0.0184701837725671,0.0090269281847378,19.99,0.0
64581,0.772587898790903,-0.458682443493752,-0.108804234100219,0.58939397347324,-0.290561526042477,-0.517433372648163,0.501874436075678,-0.0844315541371185,-0.429121410880767,-0.0178406929987358,1.83021276609528,0.921038366827094,-0.473005717326956,0.846348424702659,0.367211989345109,-0.0823760362860865,-0.118290854845356,-0.80955111010799,-0.102368591942348,0.275816181134179,-0.167073906806155,-1.02100971670758,0.0067875055621548,0.211544468594536,0.0641514255792553,0.116915765052524,-0.0936631197124349,0.0340094781588581,218.8,0.0
38521,1.26021377771214,0.249151992521437,0.511047366690539,0.620283767149577,-0.479311033745069,-0.990732970323196,0.0616723958408771,-0.205046333794516,0.046275151955295,-0.0656052131628884,-0.220695782711746,0.364505486281446,0.309439655075061,0.240370836567566,1.0328822134731,0.304347634981005,-0.424166562644859,-0.540140445029309,-0.11734793596631,-0.0931586403536394,-0.257679153051324,-0.745817003188912,0.135865019705923,0.374567478195051,0.217735302991069,0.0948631595749643,-0.029139644850887,0.0189949084156729,1.98,0.0
59082,1.04746784307015,0.299487867481163,1.47541282257123,2.79280623413871,-0.655653554916854,0.221096722633288,-0.401847838680019,0.148683155900079,-0.164097313699553,0.451635929668063,-0.151257394711961,0.818725554673043,0.718933778857225,-0.435870206410122,-0.305344288116304,-0.0411505345507623,0.0711882221688881,-0.864326323414598,-1.43268332739813,-0.148523914114893,0.14306868577935,0.655169872222501,-0.0122506891562068,0.650875443407987,0.415349837371601,0.143302241961443,0.0516372668429275,0.0326312631004936,8.33,0.0
26061,-0.565015358548213,0.175666730149882,-0.0889816637547849,0.334773700115327,2.84707111229757,3.65523305805251,-0.0547119727485629,0.947845554953053,-0.521754143349697,-0.191270689125967,-0.642808655148698,-0.106523988825635,-0.193004213374423,0.193489972877615,0.167257871592732,-0.594941619443545,-0.138542737388754,0.253412979362371,1.48184798025522,0.340471375524214,-0.0103306882633074,-0.159305169802758,-0.0542748760655734,1.01171292521786,0.110940057801445,-0.256348647653265,0.143625672510586,0.15056299141156,46.0,0.0
55900,-0.03548015022382,0.0783289705537266,1.50277111924789,0.554434175478641,-0.228416361984441,-0.380160303397628,0.574161609301778,-0.477213191327889,-1.15809860429898,1.32174756724628,-0.203897989453878,-0.955955886980155,-0.879987778741372,0.0304423848749444,1.41435724760509,-2.28760734968821,0.339268985571101,0.841488102068264,-0.517877769537201,-0.383084898916627,-0.417886845957109,-0.404118634992894,0.314523720882077,0.29269512069405,-1.32865493036562,-0.646535938276648,-0.166029903215361,-0.200858324514846,42.5,0.0
53393,-0.685503301464494,0.371116339137508,2.29620027950088,-1.15260348115469,0.192346504967105,0.637572531419258,0.442085940523061,0.0934448904279641,0.119431152636075,-0.726568742973774,0.0243091825691235,0.386245895227031,0.335422310493073,-0.574829359353251,-0.499516519401832,0.915083311376495,-1.27973567595051,0.721290095958689,0.211990637474372,0.137577927012717,-0.0696200542440359,-0.0611511493933153,-0.387846437076485,-0.794244294328955,0.294316070747869,0.562697253535863,-0.172670753731128,-0.179019072091509,37.34,0.0
30453,1.39937511800056,-0.428562578716555,-0.385241190893642,-1.10580925288323,0.064499956603548,0.16863363800595,-0.300848831252813,-0.0016168636484014,-1.33021196387955,0.738901138913826,0.819491075966894,0.138068737029851,0.705928685547636,0.123902069172202,0.100289003853603,1.15931309198731,-0.0588792192301153,-1.54898141401935,1.1595588368943,0.139865773614079,-0.189877915369738,-0.688789906458347,-0.0138953932874244,-1.16694543150148,0.407007493863998,-0.451112584647277,-0.0042452440279296,-0.0076054433300257,25.92,0.0
65725,1.0926542827076,-0.080238516453652,1.07398840109922,0.547068547398257,-0.736053474148324,0.0128179578160954,-0.542064758451861,0.204624193664089,0.113926978713515,0.0157552628285594,1.81913420624356,1.2592571436404,0.408287602149145,0.170574951772465,0.800535657994733,0.421125714597897,-0.465638131276138,-0.127437042534664,-0.502805310784205,-0.0627946386377965,0.0574805924973383,0.169570045106165,0.0999841770709199,0.247773611172911,0.0475420607921788,0.247420126368876,0.0109093169677665,0.0188236991115394,19.58,0.0
30432,0.517272206537615,1.64817838799257,-2.079477322032,1.39915742890626,1.17415133464324,-0.936170666174136,0.677940029862472,0.112057222940827,-0.183201517771045,-0.717360314878744,2.12508461827129,-0.733633979015699,-1.66590408702767,-3.10642960302359,0.830766321536632,0.884533653208271,2.80606840572965,1.82703508085155,-0.378722791455447,0.122522776951555,-0.136210795075398,-0.138865933080075,0.0868787680586744,-0.697751332531696,-0.516920599442638,-0.359109129169102,0.368257194427444,0.0533845621929429,4.99,0.0
1624,1.03424095774021,-0.164854711212944,0.563307458661609,0.764566480574036,-0.451844100223027,-0.0197821014742866,-0.121921308279193,0.115096704645888,0.162878204991862,-0.0959641979681349,1.46124336965732,1.3819983287041,-0.0496341963951698,0.155676980611174,-0.681778637224883,-0.437719009813362,0.129084101627998,-0.738936825064433,0.0555504025963386,-0.0375160322777882,-0.107333487650058,-0.236790983618692,0.0090567221537354,0.261884080114359,0.309152871762959,0.263200970796515,-0.0180691020976027,0.0103471225890689,57.19,0.0
34077,0.63839260813554,-1.77043641120331,0.500335807314543,-0.412796022781347,-1.75193990358074,-0.524391121841959,-0.463252184517273,-0.0847728739121177,-0.855983793541627,0.620767763661352,1.5977586021933,0.150496859652832,0.218198350221863,-0.0509193948759133,0.323537953825217,1.53943037808069,-0.0468470027511418,-0.532730755560597,0.41756266182118,0.818380726864513,0.583451461683314,0.775020643330143,-0.385390090950872,0.58885654361232,0.261169582394831,-0.173009835268096,-0.0453608608842733,0.0766637379093963,370.0,0.0
77985,1.18062111669635,-0.401360156835733,1.01518549350313,-0.696665450485574,-1.19823307389444,-0.545675227601753,-0.65570208758562,0.0947827053857151,1.82276536830065,-1.11911481317232,0.0433485338849984,0.837557054863115,-0.298995988557026,-0.0648525192877425,1.52012866571147,-0.82147646109987,0.262291887939749,-0.345289398295351,0.076059377580579,-0.17966457376805,0.034619467632881,0.373857658916017,0.0362928247332249,0.419243662172322,0.377763090740453,-0.676472327890202,0.109374779031601,0.0347985062054801,1.0,0.0
